	ABL2	ACVR2A	AFF3	ALK	AMER1	APC	ARHGAP35	ARID1A	ARID1B	ARID2	ARNT	ASXL1	ASXL2	ATF7IP	ATM	ATR	ATRX	BAP1	BCL6	BCL9	BCL9L	BCOR	BCORL1	BRAF	BRCA2	BRD4	CACNA1A	CAMTA1	CARD11	CASP8	CCND1	CCND2	CCNE1	CD79B	CDH1	CDH11	CDK12	CDK4	CDK6	CDKN1A	CDKN1B	CDKN2A	CHD3	CHD4	CHD8	CIC	CLTC	CREBBP	CTCF	CTNNB1	CUX1	DDR2	DDX5	DEK	DICER1	DNMT1	EGFR	ELF3	ELK4	EP300	ERBB2	ERBB3	ERBB4	ERCC2	ESR1	ETV1	ETV5	EZH2	FAS	FAT1	FAT4	FBXW7	FCGR2B	FCRL4	FGFR1	FGFR2	FGFR3	FGFR4	FHIT	FLT4	FOXA1	FOXL2	FOXO1	FOXO3	FUBP1	GATA2	GATA3	GNAS	GRIN2A	GTF2I	H3F3A	HEY1	HIST1H3B	HLF	HMGA2	IDH1	IDH2	IKBKB	IKZF3	IL7R	INPPL1	IRS4	JAK1	JAK3	KANSL1	KAT6A	KDM5A	KDM6A	KDR	KEAP1	KIT	KLF5	KMT2A	KMT2B	KMT2C	KMT2D	KRAS	LPP	LRP1B	MACF1	MAP2K1	MAP2K4	MAP3K1	MAP3K13	MDM2	MDM4	MECOM	MED12	MET	MGA	MITF	MSI2	MTOR	MYC	MYCL	MYH9	NCOA2	NCOR1	NCOR2	NF1	NF2	NFATC2	NFE2L2	NIPBL	NKX2-1	NOTCH1	NOTCH2	NRAS	NRG1	NSD1	NTRK1	NTRK3	NUTM1	PBRM1	PBX1	PDGFRA	PIK3CA	PIK3CB	PIK3CG	PIK3R1	PLXNB2	POLE	POLQ	PPM1D	PPP2R1A	PRDM1	PREX2	PSIP1	PTEN	PTPN13	PTPRB	PTPRC	PTPRK	PTPRT	RAC1	RAD21	RAF1	RANBP2	RARA	RASA1	RB1	RBM10	RNF43	ROS1	RPL22	RUNX1T1	SALL4	SCAF4	SETBP1	SETD2	SMAD4	SMARCA4	SOS1	SOX17	SOX2	SOX9	SPEN	SPOP	STAG2	STIL	STK11	TCF7L2	TERT	TET1	TP53	TP63	TRRAP	TSC1	UBR5	UNCX	USP6	USP9X	VHL	WWTR1	ZBTB16	ZFHX3	ZNF521
hsa-miR-202-5p	0.033312	0.0	0.0	0.0	0.0	-0.0021976	-4.4875	-0.010433	0.0	0.0	-0.0031705	68.173	0.0	0.0	-2.6311	0.0039178	0.0	-0.015309	0.0	0.0	0.0	0.0	20.309	0.0	-0.063737	0.0	0.0	-0.077432	0.0	-0.001374	0.0	0.0	-0.027151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9908	-4.0868	0.0	0.0	-0.011513	0.0	0.0	0.0	-0.23966	0.0	0.0	0.0	0.0088776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.0126	0.0	0.0	0.0	0.0	0.0	0.051355	0.0	0.00091391	0.0	0.41816	-0.0029793	0.0	0.0	0.0	28.287	0.079899	0.0	0.0	0.0	0.0	0.0	-0.0062645	0.0	-27.815	0.0	-0.0037505	0.060972	0.0	0.0	0.1202	0.0	-235.8	0.0	-0.086507	0.0	0.0	0.0075187	0.0	0.0	-60.811	0.0	0.0	-0.0016492	0.0	-0.00014282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064215	0.0	-0.043595	-0.035865	0.0	0.0	0.074323	-6.688	0.0	214.6	0.0	0.0	-0.0050943	0.0017099	0.0	0.0	0.0	0.0	0.0	0.0	2.8654	-0.0063091	-0.19244	0.0	0.0	0.0	-38.026	0.0	-0.00022984	0.0	15.173	0.0	0.0	0.0	0.0	0.0	0.0082955	0.0069733	0.0	0.0	-3.3217	29.594	0.0	0.0	0.0	0.0	0.0	0.0	-0.035368	0.0	0.0	262.44	0.0	0.0	6.6197	0.0	0.0	0.0	0.0	-0.0093259	-0.010431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.766	-0.037755	0.0	0.0082532	0.70353	0.0	-0.0086788	-25.427	0.084587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-99.366	0.0	0.0	0.0	0.0	-0.0031419
hsa-miR-203a	0.0	0.0	0.0	0.1112	0.0	-0.0039339	-3.0494	0.024313	0.0	0.0	-0.00048609	-73.159	0.0	0.0	-10.045	-0.0085885	-0.06419	0.0	0.0	0.0	0.0	0.0	-70.239	0.0	0.15181	0.0	0.0	-0.053425	0.0	0.011086	0.0	0.0	-0.0057716	0.0	0.0	0.0	0.0	0.0	-58.47	0.0	0.0	0.12916	0.0	0.0	0.0	0.97448	0.19097	0.0	0.0	0.0060058	0.062473	-38.609	0.0	0.0	0.063281	0.0	0.0	0.0045762	0.0	0.0	0.0	0.0	0.0	0.0	0.93679	-9.6544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024554	0.0	-0.50091	0.0041825	0.0	0.0	0.0	-9.4495	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015298	0.0	70.014	0.0	-0.0023262	0.0	0.0	0.0	0.0	0.0	-119.28	0.0	-0.039605	0.0	0.0	-0.0019484	0.0	0.0	-380.83	-0.051189	0.0	0.0021936	0.0	-0.0024905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12663	-0.0021063	0.0	-0.02568	0.03452	0.0	0.0	0.034871	0.0	-0.8081	18.549	0.0	0.0	0.0027326	0.065895	0.0	0.0	0.0	0.0	0.0	0.0	0.027686	-0.00070966	0.89959	0.0	0.0	0.0	-30.727	0.64127	-0.0018475	0.0	0.86427	0.0	0.0	0.0010684	0.0	0.0	0.011119	0.0042425	0.0	0.0	-3.5454	84.782	0.0	0.0	0.0	0.0	0.0	0.0	-0.048511	0.0	0.0	0.0	0.0	0.0	-27.179	0.0	0.0	-3.1021	0.0	-0.012863	-0.0082288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.693	0.0	0.0	0.0	-0.058019	0.0	0.043476	23.945	0.087621	0.0	0.0	0.0	0.0	0.0	0.0	-0.13114	0.0	-0.15103	0.0	-29.684	0.0	0.0	0.0	0.0	-0.0024671
hsa-miR-203b-3p	0.0	0.0	0.013157	0.13282	0.0	0.029573	5.1001	0.0072183	0.0	0.0	0.0018473	-48.762	0.0	0.0	-12.456	-0.0074916	-0.022677	0.0094618	0.0	0.0	0.0	0.0	-72.334	0.0	0.049147	0.0	0.0	0.0	-6.774	-0.0022031	0.0	0.0	0.0031378	0.0	0.0	0.018581	0.0	0.0	-16.8	0.0	0.0	0.0	0.0	0.0	0.0	2.0049	0.67046	0.0	0.0	-0.023024	0.0	-13.108	0.0	0.0	0.0	0.0	0.0	-0.00066353	0.0	0.0	0.0	0.0	0.0	0.0	6.0614	-4.0396	0.0	0.0	0.0	0.0	0.0	0.077705	0.0	0.00085228	0.0	0.024261	-0.00040977	0.0	0.018144	0.0	-8.4125	0.0	0.0	36.9	0.0	0.0	0.0	0.0025342	0.0	112.73	0.0	-8.043e-05	0.0	0.0	0.0	0.0	0.0	-324.92	0.0	-0.048557	0.0	0.0	-0.0066574	0.0	0.0	244.14	0.055802	0.0	0.0039527	0.0	-0.00066694	0.11455	0.0	0.0	0.0	0.0	0.084833	0.0	0.0	0.0	-0.0018608	0.0	-0.0010239	0.10202	0.0	0.0	0.056773	0.0	0.0	39.834	0.0	0.0	0.0020917	-0.001906	0.0	0.0	0.0	0.0	0.0	0.0	-0.20459	0.0034684	-3.9797	0.0	0.0	0.0	9.9658	-0.24183	0.00063202	0.0	-1.9492	0.0	0.0	0.0	0.0	0.0	0.012296	-0.00081689	0.0	-0.014829	-11.853	-12.141	0.0	0.0	0.0	0.0	0.0	0.0	0.014868	0.0	0.0	0.0	0.0	0.0	-0.50446	0.0	0.0	-4.3565	0.0	0.054156	-0.017734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.31003	-40.031	0.0	0.0	0.0	-0.11481	0.0	0.0064565	11.774	0.00014204	0.0	0.0	0.0	0.0	0.056368	0.0	-0.12711	0.0	-0.15192	0.0	-77.518	0.0	0.0	0.0	0.0	-0.0016582
hsa-miR-204-3p	-0.017927	0.0	0.0	0.0	0.0	-0.00032489	0.33415	0.022416	0.0	0.0	-0.0014984	-30.023	0.0	0.0	0.0	-0.0016254	0.0	-0.068354	0.0	0.0	0.0	0.0	-51.089	0.0	0.0	0.0	0.0	-0.010359	-15.148	-0.001903	0.0	0.0	-0.015647	0.0	0.0	0.0	0.0	0.0	11.341	0.0	0.0	0.0	0.0	0.0	0.0	-1.6955	0.35397	0.0	0.0	0.041552	0.0	-42.529	0.0	0.0	0.0	0.0	0.0	-0.0021099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.6586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0021387	0.0	0.68731	-0.0010796	0.0	0.0	0.0	-38.283	-0.099486	0.0	6.5528	0.0	0.0	0.0	-0.0021723	0.0	41.515	0.0	-0.0012642	0.0	0.02012	0.0	0.0	0.0	70.116	0.0	0.042275	0.0	0.0	-0.0039209	-0.0025736	0.0	172.33	0.0	0.0	-0.0013054	0.0	0.008672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49527	-0.00027551	0.0	0.07617	-0.035785	0.0	0.0	-0.062035	21.314	0.0	-3.8474	0.0	0.057861	0.0048509	-0.053931	0.0	0.0	0.0	0.0	0.0	0.0	-2.1467	-0.0022193	-2.4385	0.0	0.0	0.0	12.375	-0.05629	0.00035247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0030467	-0.0048077	0.0	0.0	-8.2049	34.578	0.0	0.0	0.0	0.0	0.0	0.0	-0.025713	0.0	0.0	-3.8782	0.0	0.0	-40.68	0.0	0.0	-2.657	0.0	-0.043352	-0.0063825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6867	-0.081511	0.0	0.0	0.0	0.0	0.0067535	3.0619	-0.055953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.671	0.0	-0.088525	0.0	0.0	-0.00068914
hsa-miR-204-5p	0.0	0.0	0.0	0.0	0.0	-0.010011	3.7779	0.022617	0.0	0.0	-0.0015782	-26.932	0.0	0.0	0.0	-0.00096472	0.0	0.0	0.0	0.0	0.0	0.0	-57.746	0.0	0.0	0.0	0.0	0.0	-12.186	-0.0018017	-0.01885	0.0	-0.017492	0.0	0.0	0.0	0.0	0.0	-3.9716	0.0	-0.025604	0.0	0.0	0.0	0.0	-1.4558	0.5548	0.0	0.0	0.054643	0.0	-57.359	0.0	0.0	0.0	0.0	0.0	-0.0024903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.1819	0.0	0.0	-0.28899	0.0	0.0	0.0	0.0	-0.0015638	0.0	-0.23742	-0.0014343	0.0	0.0	0.0	-17.089	-0.025785	0.0	12.871	0.0	0.0	0.0	-0.0028806	0.0	47.474	0.0	-0.0044367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010364	0.0	0.0	-0.0041476	0.0	0.0	-133.0	-0.010294	0.0	2.9817e-05	0.0	0.006776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003204	-0.14516	0.00088367	-0.0086094	0.0	0.0	0.0	32.732	0.0	-18.665	0.0	0.0	0.0042567	-0.031764	0.0	0.0	0.0	0.0	0.0	0.0	3.8693	-0.0020959	0.38165	0.0	0.0	0.0	-5.7355	0.0	-0.0003746	0.0	-0.52839	0.0	0.0	0.09408	0.0	0.0	-0.001887	-0.0032118	0.0	0.0	-4.9167	16.717	0.0	0.0	0.0	0.12441	0.0	0.0	0.018118	0.0	0.0	-1.0105	0.0	0.0	-26.462	0.0	0.0	-2.366	0.0	-0.051549	-0.0021416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.545	0.0	0.0	0.0	0.0	0.0	0.0081331	0.0	0.060828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.516	0.0	0.0	0.0	0.0	-0.0010492
hsa-miR-205-5p	-0.023935	0.0	0.0	0.0	0.0	-0.019773	-0.736	0.0086532	0.0	0.0	-0.001647	-61.845	0.0	0.0	0.0	-0.0045154	-0.076624	-0.058889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010904	0.0	0.0	-0.0010065	0.0	0.0	-0.036396	0.0	0.0	0.0	0.0	0.0	17.065	0.0	0.0	0.15503	0.0	0.0	0.0	1.548	1.827	0.0	0.0	0.045076	0.0	-0.67385	0.0	0.0	0.0	0.0	0.0	0.0015151	0.0	0.0	0.0	0.0	0.0	-0.32531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0015247	0.0	0.52546	0.0037368	0.0	0.0	0.0	-38.646	0.0	0.0	-30.899	0.0	0.0	0.0	-0.0043691	0.0	-96.282	0.0	-0.0052957	0.0	0.0	0.0	0.069116	0.28328	309.6	0.0	-0.063471	0.0	0.0	-0.0059274	-0.060442	0.0	127.73	-0.017321	0.0	-0.0014515	-0.043221	-0.0034814	0.0	0.0	0.0	0.0	0.0	-0.12312	0.0	0.029855	0.0	-0.0028795	0.0	-0.082737	0.0	0.0	0.0	0.0	0.0	-0.00034974	-6.9731	0.0	0.0	-0.0020214	-0.118	0.0	0.0	0.0	0.0	0.0	0.0	1.4014	-0.0023098	3.1611	0.0	0.0	0.0	-111.1	0.10697	-0.0015006	0.0	-4.6484	0.0	0.0	0.0	0.0	0.0	0.0096696	0.0057268	0.0	0.0	-0.38933	11.437	0.0	0.0	0.0	0.0	0.0	0.0	-0.025789	0.0	0.0	0.0	0.0	0.0	-103.94	0.0	0.0	-1.0231	0.0	-0.024516	-0.022928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34649	-11.884	-0.010417	0.0	0.048019	0.21701	0.0	-0.014261	0.0	-0.053423	0.0	0.0	0.0	0.031123	0.0	0.0	0.0	0.0	3.5655	0.0	34.143	0.0	0.0	0.0	0.0	-0.00035858
hsa-miR-206	0.0	0.0	0.027295	0.0	0.0	0.0033076	-1.8742	-0.0036156	0.0	0.0	-0.00065671	7.7687	0.0	0.0	0.0	-0.0015721	0.0	0.025609	0.0	0.0	0.0	0.0	-10.662	0.0	0.0	0.0	0.0	0.0	-0.62703	-0.0022855	0.0	0.0	0.020725	0.0	0.0	0.0	0.0	0.0	-29.585	0.0	0.0	0.0	0.0	0.0	0.0	-5.6793	35.468	0.0	0.0	-0.0065983	0.0	-63.369	0.0	0.0	0.0	0.0	0.0	-0.0011211	0.0	0.0	0.0	0.0	0.0	-1.4404	0.0	-0.82606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00068652	0.0	0.2009	-0.001038	0.0	0.0	0.0	-1.7725	-0.011031	0.0	2.1425	0.0	0.0	0.0	-0.00093037	0.0	-30.353	0.0	-0.001823	0.0	0.0	0.0	0.0	0.0	-55.912	0.0	0.042675	0.0	0.0	-0.00065195	0.0	0.0	-41.91	0.0	0.0	-0.0019375	0.0	-0.0028311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00018257	0.0	0.199	0.0	0.0	0.0	-0.022077	-3.6261	0.0	-38.181	0.0	0.0	-0.0018966	-0.029282	0.0	0.0	0.0	0.0	0.0	0.0	13.593	-0.0014309	-1.9324	0.0	0.0	0.0	30.584	-0.10869	-0.00060452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0096716	-0.0025745	0.0	0.0	0.0	-9.7346	0.0	0.0	0.0	0.0	0.0	0.0	-0.019662	0.0	0.0	-12.297	0.0	0.0	17.725	0.0	0.0	0.0	0.0	-0.0060659	-0.01148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0733	0.0	0.0	0.0	0.0	0.020373	-0.010225	7.6006	-0.059634	0.0	0.0	0.023611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-26.324	0.0	0.0	0.0	0.0	0.0043323
hsa-miR-20a-3p	0.0	0.0	0.0	0.0	0.0	0.017803	-1.6218	-0.006757	0.0	0.0	-0.0016118	-39.921	0.0	0.0	2.9145	-0.0039019	0.0	-0.0012289	0.0	0.0	0.0	0.0	268.62	0.0	0.0	0.0	0.0	0.0	2.1723	-0.0035969	0.0	0.023622	-0.0048138	0.0	0.0	0.0	0.0	0.0	-19.094	0.0	0.0	0.0	0.0	0.0	0.0	-0.061636	-5.0931	0.0	0.0	0.014572	-0.057584	10.002	0.0	0.0	0.065725	0.0	0.0	0.0016485	0.0	0.0	0.0	0.0	0.0	-0.31159	0.0	-5.1223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022594	0.0	-0.096039	-0.0021909	0.0	0.0	0.0	-1.5282	0.0	0.0	30.697	0.0	0.0	0.0	-0.00043418	0.0	9.901	0.0	-0.00097415	0.0	0.0	0.0	0.0	0.0	190.05	0.0	-0.030219	0.0	0.0	-0.0036205	0.0	0.0	8.731	0.0	0.0	-0.00011723	0.0	-0.0011971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0016579	0.0	0.096707	0.0	0.0	0.0	-0.00096938	0.0	0.0	-32.622	0.0	0.0	0.0047196	-0.022899	0.0	0.0	0.0	0.0	0.0	0.0	5.2132	-0.00070191	-1.8213	0.0	0.0	0.0	0.0	0.0	0.00017396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.013796	-0.0010637	0.0	0.0	-1.53	-48.165	0.0	0.0	0.0	0.0	0.0	0.0	-0.017798	0.0	0.0	-24.709	0.0	0.0	-28.963	0.0	0.0	8.4348	0.0	-0.017032	-0.0018713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.336	0.0	0.0	0.19463	0.041525	0.0	-0.015763	14.016	-0.032881	0.0	0.0	0.0	0.0	0.0	0.0	-0.020328	0.0	0.0	0.0	35.135	0.0	0.0	0.0	0.0	-0.0008707
hsa-miR-20a-5p	0.0	0.0	0.0	-0.032222	0.0	0.02263	-1.481	-0.0016361	0.0	0.0	0.0021634	34.438	0.0	0.0	0.0	-0.0013326	0.0	0.0	0.0	0.03082	0.0	0.0	-42.087	0.0	0.0	0.0	0.0	0.0	0.0	0.00028425	-0.03266	0.0	0.0051563	0.0	0.0	0.0	0.0	0.0	-8.6847	0.0	0.0	0.0	0.0	0.0	0.0	2.5133	-1.4249	0.0	0.0	-0.0046826	0.0	-3.7941	0.0	0.0	-0.0067623	0.0	0.0	0.006325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0061116	0.0	0.0	0.0	0.0	0.0055335	0.0	-0.18187	-0.0011998	0.0	0.0	0.0	-7.9826	0.029553	0.0	19.188	0.0	0.0	0.0	0.0028635	0.0	-10.713	0.0	0.0004135	0.0	0.0	0.0	0.0	0.0	-136.36	0.0	-0.0017079	0.0	0.0	-0.0035183	0.0	0.0	-58.378	0.0	0.0	-0.0025816	0.0	0.0054012	0.0	0.0	0.0	0.0	0.0	0.06658	0.0	0.0	0.0	0.0015355	0.0	-0.012968	0.0	0.0	0.0	0.0	0.0	0.0	14.122	0.0	0.0	0.0049332	0.020901	0.0	0.0	0.0	0.0	0.0	0.0	2.3215	0.0022603	2.4323	0.0	0.0	0.0	30.41	0.0682	0.0019258	0.0	0.0	0.0	0.0	-0.010888	0.0	0.0	-0.011515	0.0084078	0.0	-0.098505	-4.6497	-15.899	0.0	0.0	0.0	0.0	0.0	0.0	-0.044461	0.0	0.0	3.5268	0.0	0.0	-0.44221	0.0	0.0	2.9659	0.0	-0.018453	0.020721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.33283	-34.99	0.0	0.0	0.0	-0.25239	0.0	-0.0053932	8.8169	0.0085437	0.0	0.0	0.0	0.017491	0.0	0.0	-0.083759	0.0	0.0	0.0	22.757	0.0	0.0	0.0	0.0	0.00011499
hsa-miR-20b-3p	-0.058884	0.0	0.0	0.0	0.0	-0.00026093	-1.0914	0.0019149	0.0	0.0	-0.0018828	161.76	0.0	0.0	0.0	0.0013193	0.0	0.0	0.0	0.0	0.0	0.0	-54.634	0.0	0.0	0.0	0.0	0.0	20.691	-0.0014936	0.0	0.0	-0.015479	0.0	0.0	0.0	0.0	0.0	19.273	0.0	0.0	0.13134	0.0	0.0	0.0	1.0226	1.2918	0.0	0.0	-0.0038628	0.0	-0.79116	0.0	0.0	0.019014	0.0	0.0	-0.0044085	0.0	0.0	0.0	0.0	0.0	-0.32789	0.0	3.0929	0.0	0.0	0.0	0.0	0.0	-0.0099651	0.0	0.00064077	0.0	-0.15782	-0.0016314	0.0	0.0	0.0	40.614	-0.011393	0.0	-42.526	0.0	0.0	0.0	-0.0011045	0.0	-1.4304	0.0	0.003966	0.0	0.0	0.0	0.0	0.0	196.91	0.0	0.0086191	0.0	0.0	-0.0017206	0.064858	0.0	-132.83	0.0	0.0	0.0048491	0.0	-0.0038774	0.0	0.0	0.0	0.0	0.0	0.03944	0.0	0.0	0.0	-0.0054722	0.0	-0.049515	0.0	0.0	0.0	-0.038331	0.0	0.0	17.376	0.0	0.0	-0.00054947	-0.019329	0.0	0.0	0.0	0.0	0.0	0.0	-2.9282	-0.0022816	-1.9606	0.0	0.0	0.0	65.151	-0.11328	-0.00067506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0052681	-0.0044271	0.0	0.0	0.0	-20.316	0.0	0.0	0.0	0.0	0.0	0.0	0.0078573	0.0	0.0	46.638	0.0	0.0	62.164	0.0	0.0	0.56096	0.0	0.044983	0.0022537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3528	0.0	0.0	0.0	0.0	0.0	-0.013387	0.0	-0.063173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.84	0.0	0.0	0.0	0.0	0.0023647
hsa-miR-20b-5p	0.0	0.0	0.0	0.0	0.0	0.00042089	-0.75252	0.0043066	0.0	0.0	-0.00077599	67.485	0.0	0.0	0.0	0.0029743	0.0	0.0	0.0	0.0	0.0	0.0	-23.835	0.0	0.0	0.0	0.0	0.069278	40.418	-0.00094809	0.0	0.0	-0.014432	0.0	0.0	0.0	0.0	0.0	42.052	0.0	0.0	0.0	0.0	0.0	0.0	2.4917	1.4708	0.0	0.0	0.0077464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0035733	0.0	0.0	0.0	0.0	0.0	-0.48704	0.0	-0.27645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045319	0.0	-0.16217	-0.0016915	0.0	0.0	0.0	52.035	0.0	0.0	-43.167	0.0	0.0	0.0	0.0024243	0.0	-7.3406	0.0	0.009404	0.0	0.0	0.0	0.0	0.0	-156.36	0.0	0.034614	0.0	0.0	-0.0027949	0.074707	0.0	91.896	-0.019274	0.0	0.0033732	0.0	-0.0032931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12181	-0.0062174	0.0	-0.048817	0.0	0.0	0.0	-0.046736	0.31222	-1.3449	3.9065	0.0	0.0	-0.0042326	0.052755	0.0	0.0	0.0	0.0	0.0	0.0	-2.4346	-0.0017897	-0.70382	0.0	0.0	0.0	6.5469	-0.21073	-0.00029728	0.0	34.696	0.0	0.0	0.0	0.0	0.0	-0.0013205	-0.0031191	0.0	0.0	4.933	1.4938	0.0	0.0	0.0	-0.062012	0.0	0.0	0.014597	0.0	0.0	23.195	0.0	0.0	26.376	0.0	0.0	-4.3512	0.0	0.033007	0.011503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.366	0.0	0.0	0.0	0.0	0.0	-0.020943	-7.1881	-0.075735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-10.903	0.0	0.087632	0.0	0.0	0.0034682
hsa-miR-21-3p	-0.086115	0.0	0.0	-0.012756	0.0	0.0014534	1.3798	-0.0037383	0.0	0.0	0.0025619	47.08	0.0	0.0	-3.5446	0.0056765	0.0	0.0	0.0	0.0	0.0	0.0	147.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0046889	0.051332	0.0	-0.0029182	0.0	-0.020675	0.0	0.0	0.0	58.11	0.0	0.0	0.0	0.0	0.0	0.0	-0.94144	13.66	0.0	0.0	0.0049868	0.0	28.485	0.0	0.0	0.0	0.0	0.0	0.00093514	0.0	0.0	0.0	0.0	0.0	-0.35465	0.0	-2.3037	0.0	0.0	0.0	0.047119	0.0	0.0	0.0	-0.00080402	0.0	-0.25813	-0.0049476	0.0	0.0	0.0	-29.133	0.0	0.0	-39.891	0.0	0.0	0.0	0.00085273	-0.035021	-8.7881	0.0	0.0041615	-0.083586	0.33675	0.0	0.0	0.0	50.607	0.0	0.098172	0.0	0.0	0.00037506	0.0	0.0	168.46	0.0	0.0	-0.00032228	0.0	-0.010666	0.0	0.0	0.0	0.0	0.0	0.045261	0.0	0.0	0.0	-0.0021945	0.15884	-0.047145	0.0	0.0	0.0	0.0	3.5025	0.0	2.414	0.0	0.30282	-0.0018814	-0.024165	0.0	0.018585	0.0	0.0	0.0	0.0	-2.7654	0.0066569	3.6369	0.0	0.0	0.0	-79.917	0.0	0.0018581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034743	-0.0058786	0.0	0.0	-16.76	52.607	0.0	0.0	0.0	-0.15604	0.0	0.0	-0.031384	0.0	0.0	0.0	0.0	0.0	-73.696	0.0	0.0	-2.5461	0.0	0.10967	-0.0047899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33259	-11.912	0.049967	0.0	0.20958	0.027224	0.0	-0.0078908	0.0	0.026835	0.0	0.0	0.0	0.013033	0.0	0.0	0.0	0.0	0.0	0.0	10.781	0.0	0.0	0.0	0.0	0.00025128
